9,294.60,170.41,66,45
9,131.47,170.41,66,45
9,131.47,34.52,69,45
9,47.03,32.52,69,45
9,46.21,0.29,75,45
9,46.69,0.21,80,45
9,46.69,0.21,80,45
9,47.19,0.29,80,45
9,48.05,0.29,80,45
9,47.84,0.21,80,45
9,47.84,0.21,80,45
9,47.66,0.28,80,45
9,48.14,0.29,366,45
9,48.14,0.29,366,45
9,48.95,0.28,366,45
9,48.95,24.60,113,45
9,48.19,0.16,99,45
9,48.19,0.16,99,45
9,49.45,0.29,93,0
0,31.69,31.66,269,0
0,31.69,38.45,268,0
0,31.69,38.45,268,0
0,31.69,38.45,269,0
0,31.69,38.45,269,0
0,31.69,38.45,268,0
0,31.69,25.66,268,0
0,31.69,34.72,269,0
0,31.71,38.52,269,0
0,31.71,38.52,268,0
0,31.71,38.45,268,0
0,31.71,38.47,268,0
0,31.71,38.45,269,0
0,31.71,38.45,269,0
0,31.71,38.45,269,0
0,31.71,37.05,269,0
0,31.71,38.45,268,0
0,31.72,38.52,269,0
8,31.72,38.52,269,0
8,31.71,38.45,269,0
8,31.71,38.45,269,0
8,31.74,38.47,269,0
8,31.74,38.47,268,0
8,31.72,32.84,268,0
8,31.81,36.47,268,0
9,31.81,36.47,268,0
9,31.74,38.45,268,0
9,31.72,38.52,268,0
9,31.74,36.41,269,0
9,31.74,36.41,269,0
9,31.76,38.52,269,0
9,31.79,38.53,269,0
9,31.81,32.81,269,0
9,31.81,32.81,268,0
9,31.83,38.59,270,0
9,31.76,38.47,270,0
9,31.74,38.45,269,0
9,31.76,38.52,269,0
9,31.76,38.52,269,0
9,31.76,38.45,269,0
9,31.76,38.45,269,0
9,31.76,36.60,269,0
9,31.76,36.60,269,0
9,31.78,36.03,269,0
9,31.76,38.45,269,0
9,31.76,38.45,268,0
9,31.83,33.57,122,0
9,31.88,38.10,122,0
9,32.09,38.79,262,0
9,32.09,38.79,262,0
9,32.05,38.79,260,0
9,32.17,37.93,258,0
9,32.00,39.14,258,0
9,32.00,39.14,255,0
9,32.60,39.21,250,0
9,32.31,39.41,250,0
9,32.57,39.55,246,0
9,34.67,39.69,240,0
9,34.67,39.69,240,10
9,34.26,37.79,236,10
9,34.26,37.79,236,10
9,31.86,40.24,230,10
9,31.86,40.24,224,10
9,31.69,40.59,224,10
9,31.91,41.00,215,10
9,31.91,41.00,215,10
9,31.10,41.28,209,10
9,30.78,41.76,203,10
9,30.33,42.24,203,10
9,30.33,42.24,203,10
9,29.52,33.45,196,10
9,29.16,43.76,196,10
9,28.76,44.50,182,10
9,28.76,44.50,182,20
9,27.91,45.55,182,20
9,27.28,46.52,182,20
9,26.28,47.90,156,30
9,25.12,49.81,156,30
9,25.12,49.81,166,30
9,23.57,51.67,166,40
9,23.57,51.67,90,40
9,20.83,228.53,80,40
9,20.83,228.53,77,45
9,19.64,232.98,77,45
9,19.69,232.98,74,45
9,20.84,237.40,73,45
9,20.84,91.62,73,45
9,22.62,93.57,71,45
9,23.26,93.57,70,45
9,23.26,177.67,70,45
9,23.26,177.67,68,45
9,1033.91,173.67,68,45
9,1033.91,172.36,68,45
9,1033.90,172.50,67,45
9,1033.90,172.50,67,45
9,1033.90,172.50,68,45
9,1033.98,172.22,68,45
9,1033.95,172.22,70,45
9,1033.95,173.05,70,45
9,429.29,173.05,71,45
9,429.29,173.74,71,45
9,42.05,87.91,75,45
9,40.14,176.81,78,45
9,40.55,176.81,84,45
9,40.55,38.59,84,45
9,41.21,36.45,84,45
9,42.84,34.72,84,45
9,42.83,33.55,84,45
9,42.83,33.55,84,45
9,42.97,32.67,84,45
9,43.31,32.67,84,45
9,45.83,31.28,389,45
9,43.74,31.28,389,45
9,43.74,31.05,389,45
9,44.02,31.38,97,0
9,44.02,31.38,95,0
9,46.98,31.98,91,0
9,46.98,32.40,91,0
9,42.60,32.45,84,0
0,42.69,32.45,84,0
0,42.69,32.66,80,0
0,42.69,33.14,76,0
0,42.74,33.43,73,0
0,42.24,33.43,73,0
0,42.24,33.69,70,0
0,42.10,33.97,70,0
0,47.53,34.12,66,0
0,41.79,34.24,65,0
0,41.79,34.24,65,0
0,41.79,34.24,65,0
0,41.78,34.24,65,0
0,33.67,35.59,265,0
0,33.45,36.79,266,0
0,33.47,36.86,266,0
0,33.47,36.86,266,0
0,33.71,32.28,266,0
0,33.45,36.79,266,0
0,33.43,36.79,266,0
0,33.43,36.79,266,0
0,33.41,36.79,267,0
0,33.43,30.91,265,0
0,33.41,36.86,265,0
0,33.41,36.86,266,0
0,33.43,36.81,266,0
0,33.40,36.88,266,0
0,33.40,36.81,266,0
0,33.34,36.79,266,0
0,33.34,36.79,265,0
0,33.60,35.62,265,0
8,33.60,35.62,266,0
8,33.59,36.79,266,0
8,33.59,36.79,266,0
8,33.41,36.88,267,0
8,33.43,35.33,267,0
8,33.43,35.33,265,0
8,33.60,36.86,266,0
8,33.43,36.86,266,0
8,33.43,36.86,265,0
9,33.43,36.86,265,0
9,33.40,36.79,265,0
9,33.40,32.41,266,0
9,33.38,36.81,266,0
9,33.38,36.81,268,0
9,33.40,36.74,268,0
9,33.40,36.79,265,0
9,33.69,36.86,265,0
9,33.45,36.86,265,0
9,33.45,36.86,263,0
9,33.66,34.55,263,0
9,33.66,34.55,262,0
9,33.33,35.50,261,0
9,33.33,35.50,261,0
9,33.50,37.28,260,0
9,33.45,37.55,260,0
9,33.45,37.55,258,0
9,33.33,37.48,256,0
9,33.29,37.69,256,0
9,33.22,37.83,252,0
9,33.22,37.83,252,0
9,33.40,38.03,249,0
9,33.09,33.57,246,0
9,33.00,38.38,246,0
9,33.00,38.38,242,0
9,33.78,38.59,242,0
9,34.31,37.74,239,0
9,34.26,39.00,235,10
9,33.41,38.05,235,10
9,33.41,38.05,230,10
9,32.28,39.12,230,10
9,32.28,39.12,225,10
9,32.16,30.79,220,10
9,32.16,30.79,220,10
9,32.17,40.31,218,10
9,31.53,40.72,218,10
9,31.53,40.72,216,10
9,31.19,41.28,212,10
9,30.81,41.69,212,10
9,30.10,42.33,207,10
9,30.10,42.33,207,20
9,29.47,43.00,201,20
9,29.19,42.79,192,30
9,28.34,45.12,192,30
9,28.34,45.12,184,30
9,27.38,46.52,184,30
9,26.31,48.24,184,30
9,25.26,50.02,94,30
9,23.64,46.66,94,30
9,23.64,46.66,91,30
9,22.03,55.81,91,30
9,22.03,55.81,88,40
9,18.64,240.24,87,40
9,18.64,238.14,87,40
9,17.21,235.53,85,45
9,15.28,235.53,84,45
9,15.28,193.59,84,45
9,15.07,189.38,83,45
9,15.19,189.38,82,45
9,16.28,184.21,82,45
9,16.28,184.21,82,45
9,18.48,182.36,82,45
9,18.10,181.72,83,45
9,20.88,180.50,83,45
9,20.88,180.50,85,45
9,20.88,180.16,85,45
9,1033.90,180.16,86,45
9,1033.90,180.71,87,45
9,1033.90,180.09,87,45
9,24.84,181.12,91,45
9,24.84,181.12,95,45
9,25.43,182.22,95,45
9,26.05,182.91,100,45
9,27.09,182.91,100,45
9,27.09,184.76,100,45
9,27.26,184.76,100,45
9,27.71,186.72,100,45
9,28.17,196.00,236,45
9,28.67,50.91,236,45
9,28.67,50.91,236,45
9,29.29,49.21,236,45
9,29.29,47.62,236,45
9,29.84,46.93,236,45
9,29.84,45.97,236,45
9,29.64,45.97,236,45
9,30.09,45.28,349,45
9,30.09,45.28,349,0
9,30.02,45.40,101,0
9,29.86,45.40,101,0
9,29.83,45.40,101,0
9,29.83,45.41,99,0
9,30.29,45.41,99,0
9,30.81,45.34,94,0
9,30.10,45.40,91,0
0,30.10,45.41,87,0
0,29.93,45.41,87,0
0,30.28,45.60,83,0
0,30.28,45.41,80,0
0,30.31,45.90,80,0
0,30.31,45.90,77,0
0,30.31,45.95,77,0
0,30.31,45.69,75,0
0,30.24,45.69,75,0
0,30.24,45.76,74,0
0,30.26,45.76,74,0
0,30.24,45.81,74,0
0,30.24,45.81,74,0
0,30.24,45.76,74,0
0,30.24,45.76,74,0
0,30.22,45.76,74,0
0,30.22,45.76,74,0
0,33.93,36.93,262,0
0,33.93,36.88,262,0
0,34.14,36.88,262,0
0,33.95,36.88,262,0
0,35.57,36.93,262,0
0,33.98,36.93,262,0
0,33.98,36.93,262,0
0,33.98,36.86,262,0
0,33.98,36.90,262,0
0,34.03,36.95,262,0
0,34.03,36.95,262,0
0,33.95,36.93,262,0
0,34.05,37.12,262,0
0,34.00,36.93,262,0
0,34.00,36.86,262,0
0,33.93,36.86,262,0
0,34.00,36.93,262,0
8,34.00,36.93,262,0
8,33.95,37.02,262,0
8,33.95,37.02,262,0
8,34.14,36.95,262,0
8,34.14,36.93,263,0
9,34.29,36.93,263,0
9,34.29,36.93,263,0
9,33.97,36.88,261,0
9,33.90,37.00,261,0
9,33.90,37.00,261,0
9,33.86,33.10,261,0
9,33.84,36.86,262,0
9,33.84,38.38,261,0
9,33.84,38.38,261,0
9,33.79,37.02,260,0
9,33.76,37.28,260,0
9,33.84,37.21,257,0
9,33.84,37.29,257,0
9,33.74,37.29,256,0
9,33.98,37.41,256,0
9,33.98,37.41,254,0
9,33.97,37.57,253,0
9,33.97,37.57,253,0
9,33.43,37.71,250,0
9,33.43,37.83,250,0
9,33.69,37.83,248,0
9,33.67,37.97,244,0
9,34.62,38.19,244,0
9,36.16,38.38,241,0
9,36.16,38.38,241,0
9,36.29,38.45,237,0
9,34.88,38.67,233,0
9,33.50,38.88,233,0
9,33.50,38.88,229,0
9,33.00,39.07,229,0
9,32.95,47.43,224,0
9,33.26,39.34,220,0
9,33.26,39.48,220,0
9,33.12,39.48,216,0
9,32.62,39.62,216,0
9,32.62,39.62,211,0
9,32.41,40.03,205,0
9,32.41,40.03,205,0
9,32.03,40.33,199,0
9,32.03,40.45,199,10
9,32.09,40.45,193,10
9,32.14,40.67,190,10
9,31.93,41.14,190,20
9,31.59,41.50,185,20
9,31.59,41.50,185,20
9,31.66,41.83,181,20
9,31.03,42.66,184,30
9,30.03,43.83,184,30
9,30.03,43.83,180,30
9,28.72,45.21,180,40
9,28.00,46.93,163,40
9,27.31,48.59,168,45
9,27.31,50.33,168,45
9,26.38,50.33,124,45
9,26.05,53.76,124,45
9,26.05,53.76,72,45
9,27.45,81.29,69,45
9,27.45,81.29,67,45
9,32.12,82.53,67,45
9,32.12,82.53,65,45
9,28.36,86.00,65,45
9,1033.83,89.22,64,45
9,1033.83,169.50,63,45
9,1033.83,169.50,63,45
9,1033.90,167.83,61,45
9,1033.90,167.83,61,45
9,1033.88,165.45,55,45
9,1033.88,165.45,55,45
9,1033.88,165.69,55,45
9,1033.95,165.69,55,45
9,1033.95,165.34,55,45
9,1048.72,164.74,55,45
9,1048.72,164.74,55,45
9,1033.91,165.83,61,45
9,1033.91,166.45,62,45
9,1033.91,166.45,62,45
9,949.90,166.74,63,45
9,316.40,41.69,66,45
9,130.95,36.12,66,45
9,130.95,36.12,70,45
9,47.64,33.57,70,45
9,46.17,32.19,81,45
9,46.38,30.53,81,45
9,46.38,30.53,81,45
9,46.88,29.72,81,45
9,47.64,28.88,81,45
9,48.17,28.40,81,45
9,48.17,28.40,213,45
9,47.88,27.71,213,45
9,47.79,27.16,213,45
9,47.79,27.16,213,45
9,39.90,27.29,213,45
9,39.90,27.29,338,45
9,48.43,7.21,104,0
9,48.43,7.21,104,0
9,48.17,27.09,101,0
9,47.43,27.43,98,0
9,48.31,27.78,98,0
9,45.43,27.84,93,0
9,45.43,27.84,93,0
9,51.12,28.33,91,0
9,45.09,28.24,87,0
9,46.95,28.40,85,0
9,46.95,28.40,85,0
9,47.16,28.33,81,0
0,47.19,13.84,81,0
0,47.07,28.74,78,0
0,47.07,28.74,73,0
0,46.84,29.09,70,0
0,46.84,20.67,70,0
0,46.84,20.67,68,0
0,46.74,29.29,66,0
0,46.74,29.29,66,0
0,46.67,21.29,65,0
0,46.67,21.29,65,0
0,46.60,29.29,66,0
0,46.74,29.28,66,0
0,46.59,29.29,67,0
0,46.74,29.29,67,0
0,46.74,29.29,66,0
0,46.71,29.36,66,0
0,46.57,29.29,67,0
0,34.38,35.69,274,0
0,34.38,35.69,274,0
0,34.57,35.78,274,0
0,34.55,34.66,275,0
0,34.62,35.78,275,0
0,34.62,35.78,276,0
0,34.52,35.78,276,0
0,34.55,33.02,275,0
0,34.55,35.76,274,0
0,34.50,29.02,274,0
0,34.50,29.02,274,0
0,34.60,29.69,274,0
0,34.60,29.69,275,0
0,34.59,35.78,275,0
0,34.59,35.78,275,0
0,34.59,35.78,275,0
0,34.60,35.78,275,0
0,34.60,35.78,275,0
8,34.60,35.83,275,0
8,29.14,35.83,275,0
8,43.79,35.78,275,0
8,43.79,35.78,275,0
9,34.60,35.83,275,0
9,34.60,35.83,274,0
9,34.59,33.16,274,0
9,34.59,33.16,275,0
9,34.60,35.78,275,0
9,43.57,33.29,275,0
9,34.60,35.84,274,0
9,34.60,35.84,274,0
9,34.60,35.84,274,0
9,34.59,30.33,274,0
9,34.59,30.33,276,0
9,34.60,35.84,275,0
9,34.60,35.84,275,0
9,34.57,35.78,276,0
9,34.52,35.76,276,0
9,34.52,35.76,275,0
9,34.57,35.84,273,0
9,34.60,35.84,273,0
9,34.59,35.83,275,0
9,34.59,35.83,275,0
9,34.59,35.76,274,0
9,34.59,35.76,274,0
9,34.53,35.78,274,0
9,34.53,35.78,275,0
9,34.60,35.78,275,0
9,34.60,35.83,275,0
9,34.57,35.84,273,0
9,34.55,34.47,273,0
9,34.55,34.47,272,0
9,34.47,30.10,272,0
9,34.47,30.10,272,0
9,34.41,34.26,271,0
9,34.41,34.26,271,0
9,34.34,36.24,267,0
9,34.31,33.78,267,0
9,34.31,33.78,268,0
9,34.26,31.07,265,0
9,34.19,36.60,265,0
9,33.98,36.74,263,0
9,33.98,36.74,263,0
9,34.02,36.93,261,0
9,33.95,37.02,257,0
9,33.86,37.22,257,0
9,33.86,37.22,255,0
9,33.74,37.41,255,0
9,34.03,37.62,252,0
9,33.81,38.03,248,0
9,33.45,33.88,248,0
9,33.45,33.88,246,0
9,34.50,36.36,246,0
9,34.50,36.36,241,0
9,35.31,38.60,237,0
9,35.31,38.60,237,0
9,33.88,38.95,232,0
9,32.86,37.88,232,0
9,32.86,37.88,228,0
9,32.90,39.34,223,0
9,33.00,39.69,223,0
9,32.76,39.78,219,0
9,32.76,39.78,219,10
9,32.28,39.97,213,10
9,32.26,37.90,206,10
9,31.93,40.52,206,10
9,31.93,40.52,203,10
9,31.29,40.88,203,10
9,31.07,41.36,201,10
9,31.10,41.83,197,20
9,30.53,42.66,197,20
9,30.53,42.66,195,20
9,29.91,43.34,195,20
9,29.91,43.34,190,30
9,28.62,40.05,176,40
9,28.62,40.05,176,40
9,27.22,47.62,174,40
9,26.02,49.55,174,40
9,26.02,49.55,153,40
9,24.60,50.50,82,45
9,23.67,54.84,79,45
9,22.24,238.50,79,45
9,22.24,238.50,76,45
9,21.48,235.22,76,45
9,21.10,231.00,75,45
9,21.36,231.00,73,45
9,21.36,182.86,73,45
9,22.66,90.28,73,45
9,22.24,90.28,72,45
9,25.83,175.98,71,45
9,28.64,174.72,71,45
9,28.64,174.72,72,45
9,28.64,173.95,72,45
9,1033.88,173.95,72,45
9,1033.88,172.52,72,45
9,1033.93,172.52,72,45
9,1033.93,171.90,72,45
9,1033.93,171.90,72,45
9,1033.93,172.38,72,45
9,1033.93,171.97,73,45
9,1034.12,171.97,73,45
9,1034.12,172.52,73,45
9,1033.91,172.10,75,45
9,1033.91,172.10,75,45
9,1033.93,172.84,78,45
9,1033.93,173.90,78,45
9,1033.93,173.90,80,45
9,790.74,174.24,80,45
9,313.52,174.24,81,45
9,38.02,176.21,84,45
9,38.02,176.21,88,45
9,38.22,177.07,88,45
9,37.26,177.07,91,45
9,37.26,52.10,91,45
9,37.31,43.48,90,45
9,37.31,41.71,90,45
9,37.60,41.71,90,45
9,37.60,40.72,90,45
9,37.78,39.71,90,45
9,38.07,38.79,90,45
9,38.34,38.24,90,45
9,38.90,38.24,90,45
9,38.90,37.57,90,45
9,39.29,37.57,90,45
9,39.10,36.79,454,45
9,39.16,36.79,454,45
9,39.16,36.53,454,45
9,39.17,36.24,454,45
9,19.38,36.24,454,0
9,38.93,36.16,454,0
9,38.93,35.91,357,0
9,39.17,35.62,357,0
9,39.69,35.62,357,0
9,39.69,35.36,104,0
9,40.14,35.16,104,0
9,40.14,34.90,100,0
9,40.28,34.90,100,0
9,40.28,34.81,100,0
9,41.00,34.67,96,0
9,41.83,34.24,94,0
9,42.34,34.07,94,0
9,45.76,34.07,90,10
9,45.76,33.48,90,10
9,41.91,33.48,87,10
9,41.88,33.57,83,10
9,42.00,33.57,83,10
9,42.00,33.02,80,10
9,42.59,33.22,80,10
9,42.33,33.22,79,10
9,42.38,33.57,77,10
9,42.38,33.07,74,0
9,42.22,32.81,74,0
9,42.22,32.81,72,0
9,42.22,33.29,72,0
0,42.88,33.36,69,0
0,42.88,0.29,66,0
0,42.78,0.29,62,0
0,42.78,33.78,62,0
0,42.71,33.78,55,0
0,43.09,33.83,54,0
0,43.19,33.71,54,0
0,43.41,33.71,54,0
0,43.41,33.64,54,0
0,43.40,33.64,54,0
0,43.17,33.84,54,0
0,43.31,33.84,54,0
0,43.31,33.55,54,0
0,43.16,33.50,54,0
0,43.16,33.50,54,0
0,43.21,33.78,54,0
0,31.45,39.07,262,0
0,31.45,39.07,262,0
0,31.47,32.74,262,0
0,31.41,39.21,263,0
0,31.45,39.07,263,0
0,31.45,39.07,262,0
0,31.53,39.07,262,0
0,31.52,39.22,262,0
0,31.40,37.22,262,0
0,31.45,39.14,262,0
0,31.45,39.14,262,0
0,31.48,39.07,262,0
0,31.48,39.07,262,0
0,31.52,39.07,262,0
0,31.52,39.07,262,0
8,31.50,39.14,261,0
8,31.48,39.14,261,0
8,31.48,39.14,262,0
8,31.45,35.57,262,0
9,31.52,39.14,262,0
9,31.48,39.16,263,0
9,31.48,39.16,263,0
9,31.72,33.29,262,0
9,31.59,38.41,262,0
9,31.28,35.00,262,0
9,31.28,35.00,261,0
9,31.60,39.14,261,0
9,31.57,39.14,262,0
9,36.48,39.14,263,0
9,31.55,39.14,263,0
9,31.55,39.14,263,0
9,31.48,39.16,263,0
9,31.48,39.16,262,0
9,31.57,39.14,263,0
9,31.57,39.14,263,0
9,34.29,38.76,262,0
9,31.28,39.14,262,0
9,31.28,39.14,262,0
9,31.43,39.14,263,0
9,31.55,39.14,263,0
9,31.59,39.21,261,0
9,31.59,39.21,262,0
9,31.57,39.14,262,0
9,31.55,38.10,259,0
9,31.59,37.53,258,0
9,31.59,37.53,258,0
9,31.66,39.48,258,0
9,31.60,39.48,258,0
9,31.53,39.69,255,0
9,26.88,39.83,254,0
9,26.88,39.83,254,0
9,31.88,39.97,252,0
9,31.88,39.97,252,0
9,31.29,40.26,249,0
9,31.29,40.26,247,0
9,31.66,40.45,247,0
9,28.28,40.66,243,0
9,28.28,40.66,243,0
9,33.59,38.78,240,0
9,33.16,41.09,236,0
9,33.12,41.21,236,0
9,33.12,41.21,235,0
9,31.95,35.16,235,0
9,26.07,41.69,232,0
9,30.47,41.76,227,0
9,30.47,41.76,227,0
9,30.43,42.03,227,0
9,30.34,39.60,227,0
9,30.60,42.52,222,0
9,25.29,42.52,218,0
9,25.29,42.52,218,0
9,29.76,42.72,215,0
9,29.76,42.72,215,0
9,29.43,43.34,212,0
9,29.43,43.34,210,10
9,29.28,40.76,210,10
9,24.34,43.90,205,10
9,24.34,43.90,205,10
9,28.40,44.45,203,10
9,28.38,44.86,200,10
9,28.09,44.62,196,10
9,28.09,44.62,196,10
9,27.40,42.88,192,10
9,27.03,42.12,187,20
9,26.67,46.60,187,20
9,26.67,46.60,180,20
9,26.16,47.81,180,20
9,25.47,48.84,171,20
9,24.52,45.17,174,30
9,23.66,51.34,174,30
9,23.66,51.34,174,40
9,22.83,52.72,163,40
9,22.83,52.72,85,40
9,21.50,56.57,78,40
9,21.50,56.57,78,45
9,20.72,55.98,76,45
9,20.12,55.98,76,45
9,20.10,233.97,75,45
9,20.10,233.97,73,45
9,20.34,231.62,72,45
9,21.14,231.62,72,45
9,21.14,89.48,71,45
9,22.60,89.98,71,45
